,Country,Bank,Date,Period,Deposits Market Share,Total Assets Market Share,Loans Market Share,NPLs / Gross Loan Portfolio (GLP),LLR/ NPLs,LLR/GLP,YoY Loan Growth,Regulatory CAR,CAR Headroom,Equity / Assets,OCER (NPLs - LLRs) / Equity,Internal Capital Generation,ROAA,ROAE,Operating Profits / Average Assets,(Savings + Current) / Total Liabilities,Market Funds / Total Liabilities,(Cash and Deposits + Securities) / Total Assets,GLP / Deposits
355,Ecuador,BP LITORAL,12/31/21,2021-Q4,0.00061754,0.000728707,0.000864132,0.0,-inf,-0.06375439510156777,-0.909630529,,,0.41585071973455945,inf,0.006475873561580338,0.0003422223834365546,0.012951747123160676,0.00018031610076924828,0.32527584619634775,3.727146248496124e-08,0.04959410922855589,1.1363431546769356
356,Ecuador,BP LOJA,12/31/21,2021-Q4,0.013631866,0.012580556,0.012131858,0.0,-inf,-0.08886054280705022,-0.253178463,,,0.18827023769332107,inf,0.04263421868601907,0.006959920693495671,0.08526843735829719,0.007444056498050318,0.5437896739887006,0.0,0.24429637906957757,0.7426291849722397
357,Ecuador,BP MACHALA,12/31/21,2021-Q4,0.02007979,0.018450311,0.01771539,0.0,-inf,-0.028416648757141557,-0.863814094,,,0.15246657734330685,inf,0.022403520213762573,0.0008340977034247063,0.04480704043360478,0.001311431945045258,0.5058682323318084,0.016765965807798273,0.1709024754557093,0.690392937599846
358,Ecuador,BP PACIFICO,12/31/21,2021-Q4,0.132790537,0.134543238,0.128727048,0.0,-inf,-0.06056974431906999,-0.358539028,,,0.22076617341313673,inf,0.003677243224154997,0.0005820786279173807,0.007354486450200151,-0.006785907903872598,0.45806163292414753,0.0,0.20611320277039105,0.7845542675462532
359,Ecuador,BP PICHINCHA,12/31/21,2021-Q4,0.268408598,0.255739713,0.247431747,0.0,-inf,-0.10996634937019112,19.390573,,,0.20177917536927933,inf,0.03780135270309464,0.014717781296491261,0.07560270537822893,0.0044633692567828745,0.6260077771557857,0.029134796075223048,0.13610378753564892,0.7874761726373303
360,Ecuador,BP PROCREDIT,12/31/21,2021-Q4,0.007594579,0.010846784,0.014800825,0.0,-inf,-0.022422655186119248,-0.858191985,,,0.18836075218090292,inf,0.002311144869440274,8.136542500013177e-05,0.004622289738880548,-0.0013523852291932898,0.3731397141146313,0.019589533971382803,0.0932942682285449,1.5157095085409722
361,Ecuador,BP PRODUBANCO,12/31/21,2021-Q4,0.117709683,0.11740642,0.120678806,0.0,-inf,-0.04529190863729107,0.156234295,,,0.16403792801419864,inf,0.04537668241562261,0.007850942309430746,0.09075336481325913,0.00361346146377806,0.5400984093573775,0.02448675566962809,0.21283229493591335,0.8164565160347296
362,Ecuador,BP SOLIDARIO,12/31/21,2021-Q4,0.009484474,0.015496599,0.018836145,0.0,-inf,-0.09775457354548824,0.140299284,,,0.3676284205004039,inf,0.03655269887735243,0.013857333142297654,0.07310539777919459,0.009263520690846828,0.12612148478257487,0.0,0.0947441288861335,1.6735509362299927
363,Ecuador,BP VISIONFUND ECUADOR S.A.,12/31/21,2021-Q4,0.000385566,0.00171936,0.002611414,0.0,-inf,-0.07355042220381064,0.066455353,,,0.4038526995035852,inf,0.03010551879168563,0.012318393891867596,0.06021103758337126,0.00552424865460115,0.07228910202622699,0.0,0.03825691310536937,5.55828231372647
364,Ecuador,BP FINCA S.A.,3/31/22,2022-Q1,0.00151101,0.001548243,0.001753384,0.0,-inf,-0.051836256145955634,-0.899772553,,,0.15918663045035278,inf,-0.05643636627795789,-0.001441191803927079,-0.11287273255591578,0.00035383860501566445,0.07475003974472771,0.0,0.13434311749650754,0.9535366462095937
365,Ecuador,BP FINCA S.A.,6/30/22,2022-Q2,0.001577893,0.001610878,0.001694351,0.0,-inf,-0.05006785877099103,-0.904088267,,,0.19768642115558369,inf,-0.055061809204760524,-0.0018173754089199853,-0.11012361840952105,0.0009309055519101848,0.07827411790506753,0.04619003639861178,0.13070092970665464,0.9279999462234524
366,Ecuador,BP FINCA S.A.,9/30/22,2022-Q3,0.001569439,0.00156119,0.001676064,0.0,-inf,-0.04881007213026215,-0.904094174,,,0.28217347591290054,inf,-0.050541012730558714,-0.002349425299117619,-0.10108202546111744,0.0015351724915586482,0.080705711354232,0.0,0.0738078873500699,0.942090947229258
367,Ecuador,BP FINCA S.A.,12/31/22,2022-Q4,0.001506804,0.001504106,0.001485555,0.0,-inf,-0.14483064488846212,-0.914396521,,,0.3181630849708942,inf,-0.1085926531695731,-0.005393672846388302,-0.21718530625936505,-0.0014258284907947246,0.07888667597996665,0.03313764888032851,0.09617486986742113,0.9493690606743042
368,Ecuador,BP GENERAL RUMINAHUI,3/31/22,2022-Q1,0.020607152,0.019143567,0.019809565,0.0,-inf,-0.08684593635442989,-0.809296983,,,0.12024911541597938,inf,0.10815601095765509,0.003894657954735998,0.2163120219857492,0.0032415164897005824,0.4249089675931293,0.010649630961383105,0.17096505630885958,0.8202083220196255
369,Ecuador,BP GENERAL RUMINAHUI,6/30/22,2022-Q2,0.020903322,0.019469605,0.020130899,0.0,-inf,-0.08519124197578581,-0.808907652,,,0.14626910090508677,inf,0.08672336522994743,0.003764499030614776,0.17344673043677186,0.0038932830208522565,0.412635896083203,0.010627280258807709,0.18671221570897778,0.8642355429376473
370,Ecuador,BP GUAYAQUIL,3/31/22,2022-Q1,0.124126176,0.122480201,0.127974655,0.0,-inf,-0.04348080248808354,0.782894012,,,0.11232008830230206,inf,0.12160687320855665,0.016803265125203772,0.2432137464171133,0.02176045396290295,0.541757450514154,0.011399329657903834,0.13588882770555213,0.8398044228081262
371,Ecuador,BP GENERAL RUMINAHUI,9/30/22,2022-Q3,0.020175544,0.019501233,0.020585895,0.0,-inf,-0.08364445679215636,-0.807330882,,,0.17018063236792763,inf,0.07263138287613939,0.003692970291345628,0.14526276575227878,0.004378323347477647,0.37601862511171547,0.010254571140681063,0.1724185359326839,0.9343172617335161
372,Ecuador,BP INTERNACIONAL,3/31/22,2022-Q1,0.089956043,0.083526833,0.083868173,0.0,-inf,-0.04068281158613825,103.2980841,,,0.11031405148219581,inf,0.06838924902508636,0.014959178131077352,0.13677849805017273,0.030588618126328772,0.5662474304475337,0.0,0.15014685269909353,0.7572091795025107
373,Ecuador,BP LITORAL,3/31/22,2022-Q1,0.000651853,0.000749927,0.000846003,0.0,-inf,-0.06285551677313142,-0.913496768,,,0.31192745731550736,inf,0.026571614104469586,0.0011011408073921516,0.05314322820893917,0.001215333295623297,0.3535025372715498,3.4988603716680737e-08,0.07706125032371826,1.079012884846539
374,Ecuador,BP GENERAL RUMINAHUI,12/31/22,2022-Q4,0.020304117,0.019777768,0.020953875,0.0,-inf,-0.08092473441669114,-0.811393895,,,0.1925380169053484,inf,0.05957312371605775,0.0034459609052016177,0.1191462474321155,0.004346041313599909,0.37220350396946766,0.00969679220973014,0.16415172339188647,0.924664869294861
375,Ecuador,BP LOJA,3/31/22,2022-Q1,0.014687179,0.013509681,0.012425376,0.0,-inf,-0.08997062410019468,-0.208347145,,,0.11706057939720017,inf,0.06281643469623381,0.006622996391220368,0.12563286939246762,0.008227817666896767,0.5485312589090867,0.0,0.24287203712406874,0.7243142149131121
376,Ecuador,BP MACHALA,3/31/22,2022-Q1,0.020275567,0.01844618,0.017246204,0.0,-inf,-0.02948769518346248,-0.860416842,,,0.09386621178124725,inf,0.05494718002252757,0.0012807660136469365,0.10989436004505514,0.001495626122237139,0.5034627739608593,0.01646045866939471,0.16885797369348335,0.6828584824409057
377,Ecuador,BP PACIFICO,3/31/22,2022-Q1,0.1318726,0.132345516,0.121035737,0.0,-inf,-0.06516093992281537,-0.385551936,,,0.1409505560577126,inf,0.10069128972309961,0.010280675937671837,0.20138257946643048,0.003414945011958823,0.4508287825148241,0.0,0.20560246622905387,0.764950715120499
378,Ecuador,BP PICHINCHA,3/31/22,2022-Q1,0.270647651,0.259328829,0.252660494,0.0,-inf,-0.10994173526507828,19.76041279,,,0.12346423012963044,inf,0.08634282734218857,0.020569239148525206,0.17268565468437713,0.01936925778737398,0.6090990716203222,0.036117783761050945,0.12302177023849489,0.8171953717366179
379,Ecuador,BP PROCREDIT,3/31/22,2022-Q1,0.007930408,0.010999224,0.014610187,0.0,-inf,-0.024575903888716746,-0.859855898,,,0.12231356686027052,inf,-0.026897115283025803,-0.0006324595385179416,-0.05379423056605161,-0.002692215061514182,0.3776671607026808,0.018884656194727848,0.09521687637465655,1.4715602192151447
380,Ecuador,BP PRODUBANCO,3/31/22,2022-Q1,0.116932113,0.118348883,0.123249487,0.0,-inf,-0.044245926271313754,0.182235942,,,0.0998927127046756,inf,0.10686685555029907,0.0113932973329146,0.21373371106671743,0.014678842725998021,0.5186223149980165,0.03241402345143935,0.19116796057340305,0.8592438256491002
381,Ecuador,BP SOLIDARIO,3/31/22,2022-Q1,0.009469455,0.015298701,0.0187405,0.0,-inf,-0.09756696948236099,0.196264912,,,0.2434472504415319,inf,0.04312473385163853,0.010840388802672286,0.08624946772063644,0.01264773389530567,0.12281359256272845,0.0,0.09039587538849121,1.708647356110105
382,Ecuador,BP VISIONFUND ECUADOR S.A.,3/31/22,2022-Q1,0.000425399,0.001784268,0.002653345,0.0,-inf,-0.06869365945291571,0.117737612,,,0.2411428643390958,inf,0.12373402089844689,0.030893202347654313,0.24746804179689377,0.03166442261242787,0.07394252818174797,0.0,0.04156587572510338,5.21814259498264
383,Ecuador,BP GUAYAQUIL,6/30/22,2022-Q2,0.122629076,0.123421393,0.127130019,0.0,-inf,-0.043369680911418296,0.79987199,,,0.13950775102899474,inf,0.09812488105681524,0.016832538363736056,0.19624976209199443,0.02209076133402337,0.5109530454298868,0.011132029383462916,0.1295182145094574,0.889662090583933
384,Ecuador,BP GUAYAQUIL,9/30/22,2022-Q3,0.121765653,0.121650347,0.127440685,0.0,-inf,-0.0428546494390378,0.80241139,,,0.16549418297455587,inf,0.0890098443852087,0.018034991575015865,0.17801968870562762,0.022633575372514026,0.49743437608928154,0.01092747972062978,0.12446222171752253,0.9175279274369323
385,Ecuador,BP GUAYAQUIL,12/31/22,2022-Q4,0.122862264,0.121071529,0.124944913,0.0,-inf,-0.04358971736166819,0.758847994,,,0.19012102710231737,inf,0.08381366710857004,0.019358740711870125,0.16762733416593292,0.025100512644473653,0.4867614644725178,0.01423320856858012,0.15395821250903682,0.8756106672102049
386,Ecuador,BP INTERNACIONAL,6/30/22,2022-Q2,0.086567016,0.080962002,0.084002077,0.0,-inf,-0.03970624554105223,105.6811259,,,0.1350822576312106,inf,0.07361688958028913,0.019711109763431253,0.14723377916057825,0.03458567786109246,0.5585458176905435,0.0,0.13974088371079504,0.8295604635435677
387,Ecuador,BP LITORAL,6/30/22,2022-Q2,0.000664474,0.000762213,0.00087337,0.0,-inf,-0.05946641297970607,-0.912337464,,,0.3410510675364155,inf,0.02589854644785939,0.0011222500974177113,0.05179709289571878,0.0010960087089141673,0.3466549469613924,3.493737528933571e-08,0.045468066885006334,1.1472569162668282
388,Ecuador,BP LOJA,6/30/22,2022-Q2,0.014309343,0.01336043,0.012716843,0.0,-inf,-0.09172564010339011,-0.18055017,,,0.14360799219846412,inf,0.058881779909652016,0.0074007771162482175,0.11776355986590874,0.00841211219677466,0.5117364699946133,0.0,0.21941249127472198,0.8032617897579795
389,Ecuador,BP MACHALA,6/30/22,2022-Q2,0.020401073,0.018531284,0.017157767,0.0,-inf,-0.029177514628485644,-0.858873755,,,0.11619723352269522,inf,0.047969319137428766,0.0013742010287843042,0.0959386382579422,0.0016383959183364641,0.48156035026013755,0.017337726288316407,0.17382324777302754,0.7111848704139131
390,Ecuador,BP INTERNACIONAL,9/30/22,2022-Q3,0.084344581,0.078933439,0.081874902,0.0,-inf,-0.03837933006140705,105.6233207,,,0.15437644204603898,inf,0.07099110510505334,0.021723036170565174,0.14198221023145025,0.03671262332942612,0.542553915512647,0.0,0.13318504579770096,0.8470395875304015
391,Ecuador,BP PACIFICO,6/30/22,2022-Q2,0.128174222,0.12968373,0.118960022,0.0,-inf,-0.065774754311911,-0.383885259,,,0.17295934444307676,inf,0.08829328852832086,0.010831628867150948,0.1765865770267524,0.0037819676029459525,0.4496550650826149,0.0,0.17369722349792924,0.815573895896211
392,Ecuador,BP PICHINCHA,6/30/22,2022-Q2,0.271920519,0.258600276,0.251489198,0.0,-inf,-0.11444797815412672,19.11879223,,,0.15598026267642667,inf,0.06584992945710251,0.019788966062814956,0.131699858852226,0.01542873790902763,0.60346366174354,0.034975843940520404,0.09613945679689519,0.8573888872311541
393,Ecuador,BP INTERNACIONAL,12/31/22,2022-Q4,0.086210629,0.080958645,0.084828825,0.0,-inf,-0.03660380423606908,111.6143036,,,0.16654308246393437,inf,0.0669016408278918,0.022100773043627196,0.1338032816557836,0.03736023941960874,0.521244438621641,0.015686662728916927,0.18091883620503854,0.8410715088775261
394,Ecuador,BP PROCREDIT,6/30/22,2022-Q2,0.008526019,0.011321952,0.01446332,0.0,-inf,-0.025318203410329573,-0.857734269,,,0.143415561957626,inf,0.006045030758730024,0.00017056085008694297,0.012090061517460048,-0.0016102221272403692,0.38205626603330306,0.018577117672795157,0.07968212247059608,1.4288064491380488
395,Ecuador,BP PRODUBANCO,6/30/22,2022-Q2,0.118892787,0.1193125,0.127891693,0.0,-inf,-0.04244514079681802,0.257982593,,,0.12384302813139218,inf,0.09774283203294741,0.012947790754561928,0.19548566406589482,0.015082570423385008,0.5211723755802209,0.034388191565814026,0.16347761695094631,0.9222267961319099
396,Ecuador,BP SOLIDARIO,6/30/22,2022-Q2,0.009757014,0.015943246,0.018962943,0.0,-inf,-0.09518580836658369,0.246310871,,,0.28379223794572805,inf,0.04133257433630122,0.012308659705652276,0.08266514870728436,0.01431153946070579,0.12030584738281876,0.0,0.09684990961601021,1.7633721360381014
397,Ecuador,BP VISIONFUND ECUADOR S.A.,6/30/22,2022-Q2,0.0004761,0.001857523,0.002635171,0.0,-inf,-0.07275362439800538,0.148847319,,,0.29290766875898994,inf,0.11462500802826216,0.035737690483612264,0.22925001597654043,0.03556854950357973,0.07944770380722412,0.0,0.04254965625472951,4.900384275144008
398,Ecuador,BP LITORAL,9/30/22,2022-Q3,0.000634707,0.000725401,0.000867976,0.0,-inf,-0.05796454789836194,-0.915833905,,,0.37782140536228176,inf,0.027198133705801878,0.0012466666672372947,0.05439626741160376,0.001103802542382487,0.3074761039088702,3.578783080578927e-08,0.05472577627259499,1.2180940624258982
399,Ecuador,BP LITORAL,12/31/22,2022-Q4,0.000629722,0.000714448,0.00083903,0.0,-inf,-0.05629963840001872,-0.920662162,,,0.3992272988397608,inf,0.0099726810411323,0.0004624156431493959,0.0199453620822646,0.0006202755623876702,0.3186986337378345,3.433253671285182e-08,0.05971649247636036,1.1626525724947032
400,Ecuador,BP LOJA,9/30/22,2022-Q3,0.014101858,0.013097125,0.012670799,0.0,-inf,-0.08837325466754678,-0.170854324,,,0.16885389480879495,inf,0.055089859334787855,0.008095413010714774,0.11017971868782808,0.009417780826612992,0.5006483160589195,0.0,0.20284414122916392,0.8270361841353475
401,Ecuador,BP LOJA,12/31/22,2022-Q4,0.014110123,0.013248194,0.012608539,0.0,-inf,-0.08979973395802142,-0.183522901,,,0.18819153110201747,inf,0.05188223229031925,0.008554160279496343,0.1037644645806385,0.009660716942082382,0.49133972175543317,0.0,0.2192388387574496,0.808448256995071
402,Ecuador,BP MACHALA,9/30/22,2022-Q3,0.019962608,0.017985945,0.017085722,0.0,-inf,-0.02903210135614829,-0.853836425,,,0.13813534218742674,inf,0.042011282890502835,0.001447935094695791,0.08402256580578517,0.0014660462895121093,0.4498718862367416,0.021382945226083444,0.1580281425335666,0.7396479610690475
403,Ecuador,BP PACIFICO,9/30/22,2022-Q3,0.126758829,0.12671439,0.117414583,0.0,-inf,-0.06300944368672254,-0.424210382,,,0.19965569410501977,inf,0.07731619397340093,0.010787150270293455,0.15463238794680187,0.004235744541783408,0.4400735974463389,0.0,0.17068722101548256,0.829511673695701
404,Ecuador,BP PICHINCHA,9/30/22,2022-Q3,0.277461206,0.267619571,0.252317696,0.0,-inf,-0.11150758188360188,18.95922262,,,0.1772680338553823,inf,0.05790507726925935,0.019782589282247572,0.11581015449380164,0.017444539293411675,0.5594528515505096,0.032468582462469475,0.10147240117254175,0.8588268332612401
405,Ecuador,BP PROCREDIT,9/30/22,2022-Q3,0.008694307,0.011465583,0.01438273,0.0,-inf,-0.02703127605105711,-0.859033867,,,0.15995342008609337,inf,0.007498590685469303,0.00023766912838200317,0.014997181373934486,-0.0014025290090817885,0.34842255808697375,0.017621745476393086,0.09036850702756512,1.4266628649390245
406,Ecuador,BP PRODUBANCO,9/30/22,2022-Q3,0.117933699,0.118958709,0.125148973,0.0,-inf,-0.04332404533380487,0.226593732,,,0.14492170337452895,inf,0.08894240514443605,0.013738503127784225,0.17788481030777303,0.01477420291848165,0.49419361048324895,0.03495520669062251,0.18682844643942823,0.9307614826004927
407,Ecuador,BP MACHALA,12/31/22,2022-Q4,0.020101934,0.018108206,0.01726584,0.0,-inf,-0.027584479019903345,-0.846132151,,,0.1540032821684799,inf,0.03815749266380727,0.0014983281202963097,0.076314985308372,0.0016948093423165853,0.44133377916465016,0.020687828726219732,0.16636297438686928,0.7273663785468321
408,Ecuador,BP SOLIDARIO,9/30/22,2022-Q3,0.010334256,0.015960725,0.019435364,0.0,-inf,-0.09249908002514654,0.252009496,,,0.32301016890616807,inf,0.04200090980285929,0.014332634835006179,0.08400181960571858,0.0190449949352825,0.11931165666712924,0.0,0.08396850122702967,1.73892271894375
409,Ecuador,BP VISIONFUND ECUADOR S.A.,9/30/22,2022-Q3,0.000491066,0.001925327,0.002756577,0.0,-inf,-0.06318427843406094,0.232471649,,,0.32890243331880026,inf,0.09940222154573317,0.03592760644517111,0.19880444309146633,0.0363117958422706,0.08178245841934464,0.0,0.02958358716097102,5.027942406519701
410,Ecuador,BP PACIFICO,12/31/22,2022-Q4,0.122562451,0.122888505,0.114480067,0.0,-inf,-0.06398958400813133,-0.469232378,,,0.2278901431193108,inf,0.06792135836923198,0.010612963722655595,0.13584271677257206,0.0042064195432319875,0.4646845172442237,0.0,0.18639859429184485,0.8217637285461457
411,Ecuador,BP PICHINCHA,12/31/22,2022-Q4,0.281968105,0.271870053,0.258999268,0.0,-inf,-0.11082503118035861,19.07439992,,,0.19954448368981956,inf,0.0486239839912671,0.01871742940145307,0.09724796801404631,0.016580099121169898,0.5485431998547015,0.02904394615793297,0.14340938968364025,0.8506806149569575
412,Ecuador,BP PROCREDIT,12/31/22,2022-Q4,0.009036904,0.011790032,0.014236056,0.0,-inf,-0.0274619378548034,-0.86467169,,,0.1712802458529491,inf,0.008420702901167023,0.00028356415903568424,0.01684140579940191,-0.0012277654261839857,0.34989418923545107,0.016336802267981145,0.14612612139895215,1.3338858114914247
413,Ecuador,BP PRODUBANCO,12/31/22,2022-Q4,0.122333242,0.122962541,0.124260614,0.0,-inf,-0.04562448640736774,0.181224542,,,0.16105693575025795,inf,0.07331584784174565,0.012565053530314067,0.14663169563142778,0.012383833756163596,0.5016819716809281,0.04014005773916093,0.23849405209779503,0.8764455411197367
414,Ecuador,BP SOLIDARIO,12/31/22,2022-Q4,0.010382078,0.016569102,0.020364703,0.0,-inf,-0.08835973839734695,0.240269381,,,0.3553210403960594,inf,0.0435241912143995,0.016615693344981884,0.087048382428799,0.022604384376312348,0.1162918129987308,0.0263329980393948,0.087294354847567,1.771844137330958
415,Ecuador,BP VISIONFUND ECUADOR S.A.,12/31/22,2022-Q4,0.0004828,0.002034188,0.002907937,0.0,-inf,-0.05822862616551441,0.277436137,,,0.3527521051601388,inf,0.0832986864733547,0.033042159062687954,0.1665973729058957,0.032996266779100766,0.07700004985527538,0.0,0.046253817071300024,5.266567732173678
416,El Salvador,"Banco Abank, S.A.",9/30/19,2019-Q3,0.0037445,0.004219358,0.003278734,0.004761745964800392,-1.3285470619469029,-0.00632620361127308,,0.4512601131237918,0.3312601131237918,0.3285688381043501,0.15655417357502677,0.16162238084282818,,,,0.29784447816546933,0.0,0.3264605226948857,7.256163877577092
417,El Salvador,"Banco Abank, S.A.",12/31/19,2019-Q4,0.003558688,0.004010606,0.003231447,0.0024978168760934395,-2.8462290871369293,-0.0071093590470786465,,0.4674931685220166,0.3474931685220166,0.33919865465993543,0.109090409556314,0.1608323049009991,,,,0.3058950550177442,0.0,0.3296367592966881,5.946000725979931
418,El Salvador,"Banco Abank, S.A.",3/31/20,2020-Q1,0.003449503,0.003944223,0.003160429,0.05374148902785941,-0.06910435848214286,-0.0037137711231453436,,0.4679173921998165,0.3479173921998165,0.3197848406206772,0.9582624796926894,0.15523464533072232,,,,0.29206984460274005,0.0,0.3510816778150636,8.462367944645525
419,El Salvador,"Banco Abank, S.A.",6/30/20,2020-Q2,0.003634686,0.004088652,0.003514591,0.005814751200363525,-0.7577794505080918,-0.00440629896945274,,0.4103438798441466,0.2903438798441466,0.3191914254341378,0.18401245025806706,0.14680012035559478,,,,0.3088080444459991,0.0,0.3131713014407475,8.699352298117482
420,El Salvador,"Banco Abank, S.A.",9/30/20,2020-Q3,0.003503568,0.004155878,0.003599021,0.005805417880500833,-0.7749917844232665,-0.004499151162532079,0.127892049,0.42904466232750155,0.30904466232750155,0.3351367485650326,0.2095639016062699,0.15174511349801023,0.05202272839225154,0.30349022699602046,0.0446705979275853,0.21679455545163276,0.0,0.31658616382216964,10.24607616868739
421,El Salvador,"Banco Abank, S.A.",12/31/20,2020-Q4,0.003389606,0.003900957,0.003326023,0.009138703370758925,-1.9191765057113188,-0.017538784801825365,0.029318251,0.4352365361486035,0.31523653614860353,0.3207493298813666,0.21578714066398005,0.10592023066160246,0.034428776605318935,0.2118404612403859,0.015556391473658547,0.2132072775064442,0.0,0.33640130292138265,4.077024782648717
422,El Salvador,"Banco Abank, S.A.",3/31/21,2021-Q1,0.003505181,0.00404749,0.003501322,0.004870568138873721,-1.2421556776884124,-0.006050003867270276,0.093746684,0.4185422057315823,0.2985422057315823,0.3153941372634589,0.29265976943115984,0.09389050774700525,0.030376036095843197,0.1877810154222081,-0.038473050232801384,0.2114943761726916,0.0,0.31703982913595957,12.725653909741428
423,El Salvador,"Banco Abank, S.A.",6/30/21,2021-Q2,0.003819797,0.004526433,0.004427184,0.006082869886797177,-1.0090553582956747,-0.006137952453088095,0.268713833,0.36100097046998475,0.24100097046998475,0.28866918638865524,0.23902813088060218,0.11063548572053279,0.03408691678954245,0.22127097135921062,0.003505588574207695,0.18674775227682566,0.06908543419476679,0.24229546787101272,8.536373854570895
424,El Salvador,"Banco Abank, S.A.",9/30/21,2021-Q3,0.004401974,0.004842425,0.005189948,0.016150303208579894,-0.8301146798951703,-0.01340660377820024,0.505092525,0.31726230613621037,0.19726230613621037,0.28597516804061623,0.37105179216638834,0.12970301826376143,0.0404510668065476,0.2594060364363792,0.020057738118040732,0.18792097710768674,0.03063976706161658,0.17456680587729181,4.937678806053961
425,El Salvador,"Banco Abank, S.A.",12/31/21,2021-Q4,0.004858087,0.005155029,0.005666658,0.07589912282351112,-1.6912447307256235,-0.1283639915419601,0.815941133,0.30366687930313896,0.18366687930313896,0.2536278534410424,0.343886686345527,0.13876253433176775,0.04062693679702903,0.2775250686635355,0.012087181201424707,0.14758271109136362,0.0,0.18088515586199258,0.6125920650698495
426,El Salvador,"Banco Abank, S.A.",3/31/22,2022-Q1,0.005393705,0.005648468,0.006219482,0.005770478501802964,-2.5197712410287085,-0.014540285775817535,0.917368002,0.2727745098039216,0.1527745098039216,0.23504227095063226,0.42303543938468174,0.12101142097604432,0.03376614997727566,0.24202284195208865,0.019620834461371695,0.12601430452932433,0.0,0.18142916123756594,6.658106233023553
427,El Salvador,"Banco Abank, S.A.",6/30/22,2022-Q2,0.005886226,0.006238017,0.006744377,0.01960285031872185,-1.684576474032979,-0.033022500470908704,0.676051699,0.2477124183006536,0.1277124183006536,0.22186994865930235,0.6128484341248901,0.15300841714111868,0.04028406602006882,0.30601683428223736,0.03419487873914623,0.1088615785242863,0.05251276411503662,0.19323882837339534,3.474817318729946
428,El Salvador,"Banco Abank, S.A.",9/30/22,2022-Q3,0.006391003,0.006906851,0.007175083,0.01833871266726589,-14.706314320712695,-0.2696948727220476,0.517984397,0.24007038297591118,0.12007038297591119,0.21621908053370817,0.4853332734592753,0.15856542901160325,0.041208827227306524,0.3171308580232065,0.03622144250215246,0.10489323669837781,0.06360193246307033,0.20514800329985594,0.4801452139845177
429,El Salvador,"Banco Agricola, S.A.",3/31/19,2019-Q1,0.259540785,0.254139047,0.259064942,0.012834869758078168,-2.150603917649106,-0.027602721184238944,,0.13440529371408505,0.014405293714085055,0.1195734865796616,0.30716577566609266,0.26339770433449117,,,,0.5572619276940654,0.06123365820338997,0.2699646775349985,1.095425726905951
430,El Salvador,"Banco Agricola, S.A.",6/30/19,2019-Q2,0.260131939,0.25475846,0.2609758,0.01671394454408977,-7.622929615232366,-0.12740922285249331,,0.13778026381936234,0.017780263819362346,0.1304832287630671,0.22388725486044592,0.26540416705586106,,,,0.5643874614878964,0.06095236405857713,0.2662215418091335,0.22702997395078087
431,El Salvador,"Banco Agricola, S.A.",9/30/19,2019-Q3,0.257567119,0.254411148,0.264695603,0.01777936487368033,-2.6018872025821467,-0.04625990193486739,,0.14007889784399222,0.02007889784399222,0.13776407400500681,0.26049338317858134,0.2460920866797873,,,,0.5490344851174402,0.05998388492680119,0.26452068124269035,0.6016249602659367
432,El Salvador,"Banco Agricola, S.A.",12/31/19,2019-Q4,0.261432335,0.254780418,0.263662018,0.024302746205373683,-1.0108580303748858,-0.024566626161864773,,0.14462697120317242,0.02462697120317242,0.14454702389753216,0.33277319299709807,0.22595863049704226,,,,0.5789075402723498,0.050101043481076184,0.2726447163897776,0.9947240273050876
433,El Salvador,"Banco Agricola, S.A.",3/31/20,2020-Q1,0.278364734,0.268325667,0.267634974,0.03125728215777689,-1.0080011182657986,-0.031507375368988705,0.096488656,0.12750327273984507,0.007503272739845079,0.1070512762172247,0.34784398011483275,0.29103070070168696,0.033374338554715645,0.5820614015048625,0.03878711807483107,0.6062602009734519,0.044450269212278605,0.3075141028556561,0.6787522940686819
434,El Salvador,"Banco Agricola, S.A.",6/30/20,2020-Q2,0.268454937,0.261223532,0.264268685,0.019307330138467634,-6.65629192915876,-0.1285152257742858,0.063999255,0.1314214286520172,0.011421428652017201,0.11223558355894361,0.24166710003813296,0.20404051577633595,0.024135581280259197,0.4080810315526719,0.027014129775198445,0.6038128072131049,0.04573117713839717,0.2976261692330109,0.2110725198296961
435,El Salvador,"Banco Agricola, S.A.",9/30/20,2020-Q3,0.267496003,0.259309085,0.258109752,0.025431288021175887,-2.149440426038102,-0.05466303855893398,0.001952046,0.13914782180707358,0.019147821807073584,0.12099734056049412,0.33082889081552425,0.20286834088398628,0.02552965239312909,0.40573668183272676,0.029210848425177904,0.6216726702120833,0.04662646732365191,0.3112854586138471,0.5501087776799721
436,El Salvador,"Banco Agricola, S.A.",12/31/20,2020-Q4,0.265120762,0.258990727,0.249378979,0.01993871965016788,-6.793887497175907,-0.13546141814097115,-0.054124933,0.14081649680102226,0.020816496801022266,0.11901467815201544,0.3163984697958016,0.2001637426355144,0.024666499782226927,0.4003274853345603,0.026993422691733417,0.6451202012840133,0.04546021332824878,0.34748829049878965,0.27452436669877434
437,El Salvador,"Banco Agricola, S.A.",3/31/21,2021-Q1,0.263367465,0.260895882,0.250704371,0.019948350430127403,-3.7406162630546818,-0.07461912404004842,-0.075195812,0.1477701550337894,0.027770155033789407,0.11920526009292295,0.36081729187855144,0.27494316910597383,0.032736224999409196,0.5498863382119477,0.03063549356894221,0.6515292504481177,0.04522796149244634,0.3453307395717705,0.5402053493532873
